insee,name,density,x,y
39259,Grange-de-Vaivre,25,5.84,47.00
39260,Granges-sur-Baume,16,5.67,46.72
39261,Graye-et-Charnay,21,5.45,46.47
39262,Gredisans,60,5.52,47.16
39263,Grozon,32,5.69,46.89
39264,Grusse,57,5.50,46.60
39265,Hautecour,37,5.78,46.56
39266,Les Hays,44,5.39,46.91
39267,Ivory,9,5.85,46.90
39268,Ivrey,9,5.90,46.99
39269,Jeurre,37,5.70,46.37
39270,Jouhe,99,5.49,47.14
39271,Lac-des-Rouges-Truites,19,6.01,46.60
39272,Ladoye-sur-Seille,16,5.68,46.77
39273,Lains,8,5.49,46.39
39274,Lajoux,11,6.01,46.39
39275,Lamoura,25,5.98,46.41
39277,Le Larderet,14,5.95,46.82
39278,Largillay-Marsonnay,26,5.67,46.56
39279,Larnaud,51,5.45,46.71
39280,Larrivoire,18,5.79,46.34
39281,Le Latet,19,5.94,46.80
39282,La Latette,13,6.10,46.75
39283,Lavancia-Epercy,62,5.68,46.34
39284,Lavangeot,49,5.61,47.15
39285,Lavans-lès-Dole,33,5.63,47.16
39286,Lavans-lès-Saint-Claude,163,5.78,46.39
39287,Lavans-sur-Valouse,15,5.57,46.34
39288,Lavigny,69,5.61,46.72
39289,Lect,31,5.67,46.39
39290,Légna,20,5.61,46.42
39291,Lemuy,11,5.98,46.89
39292,Lent,33,5.98,46.75
39293,Leschères,25,5.83,46.46
39294,Lézat,31,5.95,46.50
39295,Loisia,15,5.46,46.49
39296,Lombard,35,5.51,46.78
39297,Longchaumois,20,5.96,46.46
39298,Longcochon,13,6.08,46.77
39299,Longwy-sur-le-Doubs,32,5.35,46.97
39300,Lons-le-Saunier,2260,5.56,46.67
39301,Loulle,16,5.88,46.71
39302,Louvatange,32,5.72,47.19
39303,Louvenne,18,5.48,46.43
39304,Le Louverot,140,5.58,46.73
39305,La Loye,28,5.55,47.03
39306,Macornay,219,5.54,46.64
39307,Maisod,45,5.69,46.48
39308,Malange,36,5.62,47.18
39309,Mallerey,22,5.45,46.63
39310,Mantry,41,5.56,46.79
39312,Marigna-sur-Valouse,13,5.53,46.45
39313,Marigny,16,5.78,46.68
39314,Marnézia,19,5.64,46.58
39315,Marnoz,84,5.84,46.95
39317,La Marre,31,5.70,46.73
39318,Martigna,23,5.70,46.39
39319,Mathenay,40,5.68,46.93
39320,Maynal,41,5.41,46.57
39321,Menétru-le-Vignoble,26,5.63,46.77
39322,Menétrux-en-Joux,7,5.84,46.62
39323,Menotey,56,5.50,47.17
39324,Mérona,4,5.64,46.55
39325,Mesnay,67,5.82,46.90
39326,Mesnois,17,5.68,46.59
39327,Messia-sur-Sorne,312,5.52,46.66
39328,Meussia,33,5.74,46.49
39329,Mièges,27,6.04,46.79
39330,Miéry,20,5.67,46.81
39331,Mignovillard,15,6.14,46.78
39332,Mirebel,15,5.73,46.70
39333,Moirans-en-Montagne,87,5.74,46.44
39334,Moiron,76,5.56,46.64
39335,Moissey,51,5.53,47.19
39336,Molain,11,5.82,46.83
39337,Molamboz,11,5.68,46.95
39338,Molay,80,5.42,47.02
39339,Molinges,260,5.76,46.35
39340,Molpré,8,6.07,46.79
39341,Les Molunes,7,5.93,46.34
39342,Monay,52,5.60,46.84
39343,Monnetay,8,5.51,46.46
39344,Monnet-la-Ville,58,5.81,46.72
39345,Monnières,221,5.46,47.11
39346,Montagna-le-Reconduit,23,5.39,46.46
39347,Montagna-le-Templier,15,5.46,46.36
39348,Montaigu,68,5.57,46.65
39349,Montain,222,5.58,46.72
39350,Montbarrey,34,5.64,47.02
39351,Montcusel,19,5.66,46.36
39352,Monteplain,77,5.71,47.16
39353,Montfleur,22,5.45,46.33
39354,Montholier,42,5.64,46.89
39355,Montigny-lès-Arsures,26,5.78,46.94
39356,Montigny-sur-l'Ain,23,5.79,46.71
39359,Montmarlon,9,5.97,46.87
39360,Montmirey-la-Ville,44,5.52,47.22
39361,Montmirey-le-Château,20,5.53,47.23
39362,Montmorot,267,5.52,46.69
39363,Montrevel,16,5.49,46.43
39364,Montrond,20,5.84,46.79
39365,Mont-sous-Vaudrey,84,5.59,46.96
39366,Mont-sur-Monnet,12,5.85,46.70
39367,Morbier,55,6.02,46.56
39368,Morez,515,6.03,46.53
39370,Mouchard,189,5.79,46.98
39371,La Mouille,42,5.99,46.51
39372,Mournans-Charbonny,19,5.99,46.78
39373,Les Moussières,11,5.87,46.33
39375,Moutonne,30,5.57,46.53
39376,Moutoux,15,5.94,46.79
39377,Mutigney,21,5.53,47.28
39378,Nanc-lès-Saint-Amour,55,5.35,46.42
39379,Nance,68,5.42,46.75
39380,Nancuise,7,5.53,46.47
39381,Les Nans,11,5.97,46.79
39382,Nantey,11,5.40,46.41
39385,Neublans-Abergement,45,5.34,46.90
39386,Neuvilley,20,5.60,46.89
39387,Nevy-lès-Dole,37,5.52,47.00
39388,Nevy-sur-Seille,34,5.64,46.74
39389,Ney,77,5.89,46.73
39390,Nogna,44,5.64,46.60
39391,Nozeroy,110,6.04,46.77
39392,Offlanges,22,5.56,47.20
39393,Onglières,8,6.00,46.80
39394,Onoz,6,5.66,46.45
39395,Orbagna,52,5.45,46.58
39396,Orchamps,105,5.67,47.15
39397,Orgelet,69,5.60,46.52
39398,Ougney,45,5.66,47.24
39399,Ounans,32,5.66,46.99
39400,Our,11,5.65,47.11
39401,Oussières,31,5.60,46.91
39402,Pagney,63,5.70,47.25
39403,Pagnoz,69,5.83,46.97
39404,Pannessières,85,5.59,46.70
39405,Parcey,107,5.48,47.02
39406,Le Pasquier,34,5.90,46.80
39407,Passenans,70,5.62,46.80
39408,Patornay,77,5.71,46.59
39409,Peintre,19,5.47,47.20
39411,Perrigny,173,5.60,46.68
39412,Peseux,56,5.37,46.99
39413,La Pesse,14,5.85,46.29
39414,Le Petit-Mercey,41,5.74,47.20
39415,Petit-Noir,56,5.34,46.93
39417,Les Piards,32,5.82,46.50
39418,Picarreau,11,5.76,46.75
39419,Pillemoine,12,5.91,46.70
39420,Pimorin,18,5.50,46.50
39421,Le Pin,92,5.57,46.71
39422,Plainoiseau,103,5.56,46.73
39423,Plaisia,22,5.64,46.53
39424,Les Planches-en-Montagne,12,6.00,46.66
39425,Les Planches-près-Arbois,73,5.81,46.88
39426,Plasne,31,5.69,46.79
39427,Plénise,11,6.02,46.82
39428,Plénisette,9,6.02,46.80
39429,Pleure,87,5.46,46.92
39430,Plumont,8,5.72,47.11
39431,Poids-de-Fiole,48,5.62,46.59
39432,Pointre,18,5.49,47.22
39434,Poligny,83,5.73,46.82
39435,Pont-de-Poitte,94,5.69,46.57
39436,Pont-d'Héry,19,5.90,46.88
39437,Pont-du-Navoy,27,5.79,46.73
39438,Ponthoux,38,5.81,46.40
39439,Port-Lesney,51,5.82,47.00
39440,Pratz,58,5.75,46.38
39441,Prémanon,39,6.03,46.45
39442,Prénovel,37,5.84,46.52
39443,Présilly,11,5.58,46.56
39444,Pretin,12,5.84,46.93
39445,Publy,19,5.65,46.63
39446,Pupillin,37,5.75,46.88
39447,Quintigny,59,5.52,46.73
39448,Rahon,26,5.47,46.99
39449,Rainans,63,5.47,47.16
39451,Ranchot,69,5.72,47.16
39452,Rans,82,5.72,47.14
39453,Ravilloles,66,5.80,46.43
39454,Recanoz,31,5.51,46.81
39455,Reithouse,12,5.56,46.56
39456,Relans,73,5.44,46.77
39457,Les Repôts,12,5.41,46.69
39458,Revigny,40,5.61,46.63
39460,La Rixouse,15,5.87,46.47
39461,Rix,16,6.06,46.76
39462,Rochefort-sur-Nenon,56,5.56,47.12
39463,Rogna,21,5.74,46.33
39464,Romain,34,5.72,47.21
39465,Romange,38,5.59,47.16
39466,Rosay,13,5.45,46.53
39467,Rotalier,42,5.48,46.58
39468,Rothonay,10,5.53,46.52
39469,Rouffange,33,5.71,47.23
39470,Les Rousses,82,6.07,46.50
39471,Ruffey-sur-Seille,41,5.50,46.73
39472,Rye,17,5.43,46.88
39473,Saffloz,12,5.86,46.67
39474,Sainte-Agnès,84,5.47,46.61
39475,Saint-Amour,204,5.34,46.44
39476,Saint-Aubin,53,5.33,47.03
39477,Saint-Baraing,46,5.43,46.99
39478,Saint-Claude,150,5.88,46.41
39479,Saint-Cyr-Montmalin,22,5.72,46.96
39480,Saint-Didier,99,5.51,46.71
39481,Saint-Germain-en-Montagne,83,5.94,46.78
39482,Saint-Germain-lès-Arlay,79,5.56,46.76
39483,Saint-Hymetière,28,5.55,46.36
39484,Saint-Jean-d'Étreux,36,5.36,46.41
39485,Saint-Julien,38,5.46,46.40
39486,Saint-Lamain,29,5.60,46.80
39487,Saint-Laurent-en-Grandvaux,104,5.96,46.57
39488,Saint-Laurent-la-Roche,30,5.51,46.59
39489,Saint-Lothain,38,5.64,46.83
39490,Saint-Loup,29,5.31,47.00
39491,Saint-Lupicin,221,5.79,46.41
39492,Saint-Maur,34,5.60,46.61
39493,Saint-Maurice-Crillat,11,5.83,46.57
39494,Saint-Pierre,19,5.90,46.57
39495,Saint-Thiébaud,9,5.88,46.97
39497,Saizenay,22,5.93,46.97
39498,Salans,83,5.79,47.16
39499,Saligney,22,5.64,47.22
39500,Salins-les-Bains,113,5.90,46.95
39501,Sampans,132,5.45,47.13
39502,Santans,19,5.67,47.04
39503,Sapois,96,5.95,46.75
39504,Sarrogna,11,5.62,46.47
39505,Saugeot,11,5.82,46.60
39506,Savigna,12,5.57,46.44
39507,Séligney,20,5.54,46.94
39508,Sellières,78,5.56,46.83
39509,Senaud,13,5.38,46.39
39510,Septmoncel,35,5.92,46.37
39511,Sergenaux,22,5.46,46.89
39512,Sergenon,15,5.47,46.90
39513,Sermange,38,5.65,47.20
39514,Serre-les-Moulières,33,5.61,47.21
39517,Sirod,36,5.99,46.72
39518,Songeson,9,5.83,46.65
39519,Soucia,14,5.76,46.54
39520,Souvans,26,5.55,46.98
39522,Supt,8,5.98,46.85
39523,Syam,28,5.95,46.70
39525,Tassenières,59,5.51,46.92
39526,Tavaux,293,5.40,47.04
39527,Taxenne,24,5.69,47.22
39528,Thervay,23,5.61,47.24
39529,Thésy,13,5.93,46.90
39530,Thoirette,80,5.52,46.28
39531,Thoiria,15,5.75,46.52
39532,Thoissia,11,5.40,46.43
39533,Toulouse-le-Château,52,5.58,46.82
39534,La Tour-du-Meix,17,5.66,46.52
39535,Tourmont,48,5.67,46.87
39537,Trenal,56,5.47,46.64
39538,Uxelles,9,5.79,46.60
39539,Vadans,23,5.71,46.94
39540,Valempoulières,13,5.87,46.83
39542,Valfin-sur-Valouse,10,5.52,46.37
39543,Vannoz,40,5.91,46.77
39544,Varessia,21,5.54,46.56
39545,Le Vaudioux,27,5.93,46.69
39546,Vaudrey,22,5.63,46.97
39547,Vaux-lès-Saint-Claude,76,5.73,46.35
39548,Vaux-sur-Poligny,76,5.73,46.82
39549,Vercia,79,5.45,46.60
39550,Verges,30,5.68,46.66
39551,Véria,13,5.42,46.46
39552,Vernantois,48,5.58,46.63
39553,Le Vernois,265,5.59,46.73
39554,Vers-en-Montagne,27,5.91,46.82
39555,Vers-sous-Sellières,27,5.53,46.82
39556,Vertamboz,14,5.75,46.60
39557,Vescles,11,5.61,46.36
39558,Vevy,26,5.66,46.67
39559,La Vieille-Loye,42,5.63,47.06
39560,Villard-Saint-Sauveur,68,5.86,46.36
39561,Villards-d'Héria,45,5.74,46.41
39562,Villard-sur-Bienne,18,5.90,46.49
39564,Villechantria,19,5.44,46.38
39565,Villeneuve-d'Aval,22,5.75,46.97
39566,Villeneuve-lès-Charnod,11,5.48,46.34
39567,Villeneuve-sous-Pymont,104,5.55,46.70
39568,Villerserine,19,5.64,46.86
39569,Villers-Farlay,64,5.76,46.99
39570,Villers-les-Bois,19,5.57,46.93
39571,Villers-Robert,21,5.52,46.97
39572,Villette-lès-Arbois,71,5.74,46.93
39573,Villette-lès-Dole,169,5.49,47.05
39574,Villevieux,73,5.45,46.73
39575,Le Villey,24,5.51,46.85
39576,Vincelles,63,5.46,46.61
39577,Vincent,36,5.48,46.79
39579,Viry,36,5.73,46.30
39581,Vitreux,33,5.68,47.25
39582,Voiteur,79,5.60,46.74
39583,Vosbles,8,5.52,46.33
39584,Vriange,22,5.58,47.18
39585,Vulvoz,4,5.79,46.32
39586,Aresches,8,5.92,46.89
40-01,Adour Armagnac,26,,
40-02,Chalosse Tursan,31,,
40-03,Côte d'Argent,14,,
40-04,Coteau de Chalosse,42,,
40-05,Dax-1,30,,
40-07,Grands Lacs,9,,
40-08,Haute Lande Armagnac,6,,
40-09,Marensin Sud,32,,
40-10,Mont-de-Marsan-1,19,,
40-11,Mont-de-Marsan-2,35,,
40-12,Orthe et Arrigans,47,,
40-13,Pays morcenais tarusate,13,,
40-14,Pays Tyrossais,48,,
40-15,Seignanx,49,,
40001,Aire-sur-l'Adour,106,-0.26,43.70
40002,Amou,56,-0.74,43.59
40003,Angoumé,38,-1.14,43.70
40004,Angresse,227,-1.36,43.66
40005,Arboucave,20,-0.44,43.61
40006,Arengosse,11,-0.79,44.03
40007,Argelos,29,-0.62,43.58
40008,Argelouse,4,-0.63,44.37
40009,Arjuzanx,7,-0.85,44.02
40011,Arsague,51,-0.79,43.58
40012,Artassenx,48,-0.40,43.85
40013,Arthez-d'Armagnac,11,-0.25,43.89
40014,Arue,6,-0.36,44.06
40015,Arx,3,0.09,44.11
40016,Aubagnan,72,-0.50,43.66
40017,Audignon,41,-0.59,43.72
40018,Audon,44,-0.82,43.80
40019,Aureilhan,88,-1.19,44.21
40020,Aurice,37,-0.60,43.80
40021,Azur,38,-1.30,43.80
40022,Bahus-Soubiran,27,-0.34,43.67
40023,Baigts,30,-0.79,43.69
40024,Banos,47,-0.62,43.73
40025,Bascons,48,-0.43,43.83
40026,Bas-Mauco,31,-0.56,43.79
40027,Bassercles,19,-0.61,43.56
40028,Bastennes,36,-0.78,43.65
40029,Bats,42,-0.46,43.65
40030,Baudignan,2,0.04,44.09
40031,Bégaar,39,-0.86,43.83
40032,Belhade,7,-0.68,44.37
40033,Bélis,8,-0.47,44.06
40034,Bélus,51,-1.12,43.59
40035,Bénesse-lès-Dax,89,-1.04,43.64
40036,Bénesse-Maremne,134,-1.36,43.63
40037,Benquet,53,-0.51,43.82
40038,Bergouey,21,-0.72,43.67
40039,Betbezer-d'Armagnac,17,-0.16,43.98
40040,Beylongue,10,-0.83,43.92
40041,Beyries,26,-0.64,43.56
40042,Biarrotte,55,-1.27,43.56
40043,Bias,35,-1.23,44.14
40044,Biaudos,56,-1.31,43.55
40046,Biscarrosse,83,-1.18,44.41
40047,Bonnegarde,32,-0.71,43.56
40048,Boos,22,-0.99,43.89
40049,Bordères-et-Lamensans,22,-0.36,43.78
40050,Bostens,23,-0.37,43.97
40051,Bougue,31,-0.40,43.90
40052,Bourdalat,15,-0.21,43.83
40053,Bourriot-Bergonce,4,-0.21,44.15
40054,Brassempouy,27,-0.70,43.63
40055,Bretagne-de-Marsan,115,-0.47,43.84
40056,Brocas,14,-0.54,44.05
40057,Buanes,42,-0.42,43.71
40058,Cachen,6,-0.42,44.08
40059,Cagnotte,51,-1.08,43.60
40060,Callen,2,-0.46,44.28
40061,Campagne,29,-0.64,43.86
40062,Campet-et-Lamolère,18,-0.59,43.92
40063,Candresse,92,-0.98,43.71
40064,Canenx-et-Réaut,6,-0.46,44.00
40065,Capbreton,379,-1.43,43.63
40066,Carcarès-Sainte-Croix,32,-0.76,43.85
40067,Carcen-Ponson,17,-0.82,43.87
40068,Cassen,95,-0.87,43.76
40069,Castaignos-Souslens,56,-0.65,43.59
40070,Castandet,24,-0.35,43.81
40071,Castelnau-Chalosse,56,-0.85,43.66
40072,Castelnau-Tursan,21,-0.40,43.66
40073,Castelner,19,-0.59,43.55
40074,Castel-Sarrazin,45,-0.79,43.62
40075,Castets,22,-1.14,43.87
40076,Cauna,33,-0.64,43.78
40077,Cauneille,53,-1.06,43.56
40078,Caupenne,27,-0.75,43.68
40079,Cazalis,29,-0.67,43.62
40080,Cazères-sur-l'Adour,36,-0.28,43.76
40081,Cère,10,-0.55,44.00
40082,Classun,30,-0.39,43.72
40083,Clèdes,17,-0.37,43.61
40084,Clermont,53,-0.91,43.65
40085,Commensacq,6,-0.83,44.21
40086,Coudures,45,-0.50,43.69
40087,Créon-d'Armagnac,17,-0.08,44.00
40088,Dax,1034,-1.06,43.70
40089,Doazit,41,-0.65,43.69
40090,Donzacq,39,-0.81,43.66
40091,Duhort-Bachen,19,-0.32,43.72
40092,Dumes,108,-0.58,43.70
40093,Escalans,9,0.04,44.01
40094,Escource,6,-1.04,44.17
40095,Estibeaux,41,-0.91,43.61
40096,Estigarde,3,-0.12,44.04
40097,Eugénie-les-Bains,39,-0.38,43.69
40098,Eyres-Moncube,31,-0.55,43.72
40099,Fargues,27,-0.45,43.72
40100,Le Frêche,16,-0.24,43.93
40101,Gaas,55,-1.04,43.61
40102,Gabarret,78,-0.00,43.99
40103,Gaillères,41,-0.37,43.94
40104,Gamarde-les-Bains,59,-0.87,43.73
40105,Garein,7,-0.65,44.05
40106,Garrey,37,-0.90,43.67
40107,Garrosse,11,-0.94,44.01
40108,Gastes,18,-1.19,44.32
40109,Gaujacq,28,-0.74,43.64
40110,Geaune,69,-0.37,43.63
40111,Geloux,14,-0.64,43.98
40112,Gibret,41,-0.82,43.68
40113,Goos,51,-0.92,43.73
40114,Gourbera,13,-1.05,43.81
40115,Gousse,77,-0.91,43.77
40116,Gouts,24,-0.78,43.78
40117,Grenade-sur-l'Adour,127,-0.42,43.79
40118,Habas,78,-0.93,43.56
40119,Hagetmau,160,-0.59,43.65
40120,Hastingues,42,-1.14,43.52
40121,Hauriet,36,-0.69,43.73
40122,Haut-Mauco,47,-0.56,43.83
40123,Herm,21,-1.12,43.81
40124,Herré,5,-0.04,44.02
40125,Heugas,68,-1.08,43.64
40126,Hinx,119,-0.94,43.71
40127,Hontanx,18,-0.26,43.82
40128,Horsarrieu,59,-0.60,43.69
40129,Josse,90,-1.24,43.64
40130,Labastide-Chalosse,30,-0.61,43.62
40131,Labastide-d'Armagnac,22,-0.18,43.95
40132,Labatut,69,-1.00,43.55
40133,Labenne,209,-1.43,43.60
40134,Labouheyre,74,-0.91,44.22
40135,Labrit,12,-0.56,44.13
40136,Lacajunte,26,-0.42,43.59
40137,Lacquy,13,-0.29,43.96
40138,Lacrabe,39,-0.59,43.61
40139,Laglorieuse,47,-0.40,43.86
40140,Lagrange,10,-0.08,43.97
40141,Lahosse,37,-0.79,43.71
40142,Laluque,18,-0.99,43.85
40143,Lamothe,25,-0.66,43.80
40144,Larbey,42,-0.73,43.70
40145,Larrivière-Saint-Savin,36,-0.42,43.76
40146,Latrille,23,-0.29,43.63
40147,Laurède,67,-0.79,43.76
40148,Lauret,12,-0.33,43.56
40149,Lencouacq,4,-0.39,44.15
40150,Léon,31,-1.28,43.85
40151,Lesgor,14,-0.91,43.86
40152,Lesperon,10,-1.08,43.96
40153,Le Leuy,24,-0.65,43.82
40154,Lévignacq,7,-1.15,44.01
40155,Linxe,16,-1.22,43.93
40156,Liposthey,20,-0.89,44.31
40157,Lit-et-Mixe,14,-1.28,44.02
40158,Losse,3,-0.09,44.10
40159,Louer,104,-0.89,43.76
40160,Lourquen,33,-0.79,43.73
40161,Lubbon,2,-0.02,44.12
40162,Lucbardez-et-Bargues,26,-0.41,43.98
40163,Lüe,5,-0.98,44.24
40164,Retjons,4,-0.30,44.14
40165,Luglon,8,-0.72,44.08
40166,Lussagnet,9,-0.23,43.77
40167,Luxey,4,-0.52,44.22
40168,Magescq,25,-1.20,43.77
40169,Maillas,2,-0.18,44.21
40170,Maillères,15,-0.44,44.03
40171,Mano,4,-0.67,44.42
40172,Mant,15,-0.50,43.59
40173,Marpaps,21,-0.68,43.57
40174,Mauries,17,-0.34,43.61
40175,Maurrin,34,-0.37,43.83
40176,Mauvezin-d'Armagnac,24,-0.13,43.96
40177,Maylis,27,-0.70,43.69
40178,Mazerolles,44,-0.44,43.89
40179,Mées,114,-1.12,43.71
40180,Meilhan,29,-0.70,43.86
40181,Messanges,28,-1.36,43.81
40182,Mézos,10,-1.13,44.09
40183,Mimbaste,51,-0.96,43.65
40184,Mimizan,61,-1.25,44.19
40185,Miramont-Sensacq,14,-0.32,43.59
40186,Misson,49,-0.96,43.58
40187,Moliets-et-Maa,38,-1.36,43.86
40188,Momuy,34,-0.64,43.62
40189,Monget,15,-0.54,43.56
40190,Monségur,20,-0.55,43.62
40191,Montaut,41,-0.66,43.73
40192,Mont-de-Marsan,841,-0.49,43.90
40193,Montégut,15,-0.20,43.87
40194,Montfort-en-Chalosse,100,-0.84,43.70
40195,Montgaillard,29,-0.48,43.76
40196,Montsoué,32,-0.51,43.73
40197,Morcenx,73,-0.89,44.04
40198,Morganx,35,-0.57,43.60
40199,Mouscardès,27,-0.88,43.59
40200,Moustey,10,-0.75,44.39
40201,Mugron,86,-0.75,43.74
40202,Narrosse,297,-1.01,43.69
40203,Nassiet,29,-0.69,43.60
40204,Nerbis,65,-0.72,43.75
40205,Nousse,66,-0.82,43.72
40206,Oeyregave,45,-1.10,43.53
40207,Oeyreluy,279,-1.08,43.67
40208,Onard,62,-0.83,43.78
40209,Ondres,311,-1.45,43.57
40210,Onesse-Laharie,7,-1.03,44.07
40211,Orist,46,-1.17,43.64
40212,Orthevielle,65,-1.15,43.56
40213,Orx,48,-1.37,43.61
40214,Ossages,34,-0.88,43.56
40215,Ousse-Suzan,10,-0.75,43.95
40216,Ozourt,52,-0.88,43.66
40217,Parentis-en-Born,49,-1.07,44.35
40218,Parleboscq,13,0.03,43.94
40219,Payros-Cazautets,16,-0.40,43.63
40220,Pécorade,36,-0.36,43.65
40221,Perquie,14,-0.26,43.87
40222,Pey,51,-1.21,43.62
40223,Peyre,24,-0.56,43.57
40224,Peyrehorade,224,-1.11,43.56
40225,Philondenx,22,-0.43,43.57
40226,Pimbo,18,-0.38,43.58
40227,Pissos,10,-0.78,44.30
40228,Pomarez,49,-0.84,43.62
40229,Pontenx-les-Forges,19,-1.09,44.25
40230,Pontonx-sur-l'Adour,52,-0.94,43.80
40231,Port-de-Lanne,73,-1.18,43.57
40232,Poudenx,31,-0.59,43.58
40233,Pouillon,59,-1.00,43.61
40234,Pouydesseaux,27,-0.35,43.99
40235,Poyanne,60,-0.82,43.75
40236,Poyartin,60,-0.87,43.69
40237,Préchacq-les-Bains,79,-0.92,43.76
40238,Pujo-le-Plan,32,-0.34,43.86
40239,Puyol-Cazalet,25,-0.40,43.61
40240,Renung,24,-0.37,43.75
40242,Rimbez-et-Baudiets,3,0.05,44.06
40243,Rion-des-Landes,21,-0.93,43.94
40244,Rivière-Saas-et-Gourby,44,-1.17,43.70
40245,Roquefort,155,-0.33,44.04
40246,Sabres,8,-0.74,44.15
40247,Saint-Agnet,25,-0.27,43.61
40248,Saint-André-de-Seignanx,82,-1.36,43.57
40249,Saint-Aubin,52,-0.72,43.72
40250,Saint-Avit,14,-0.46,43.95
40251,Saint-Barthélemy,68,-1.33,43.52
40252,Sainte-Colombe,52,-0.56,43.68
40253,Saint-Cricq-Chalosse,32,-0.68,43.65
40254,Saint-Cricq-du-Gave,42,-1.01,43.53
40255,Saint-Cricq-Villeneuve,29,-0.35,43.90
40256,Saint-Étienne-d'Orthe,58,-1.19,43.59
40257,Sainte-Eulalie-en-Born,17,-1.21,44.28
40258,Sainte-Foy,31,-0.33,43.94
40259,Saint-Gein,25,-0.31,43.83
40260,Saint-Geours-d'Auribat,68,-0.84,43.76
40261,Saint-Geours-de-Maremne,55,-1.24,43.69
40262,Saint-Gor,6,-0.24,44.07
40263,Saint-Jean-de-Lier,50,-0.88,43.79
40264,Saint-Jean-de-Marsacq,51,-1.26,43.62
40265,Saint-Julien-d'Armagnac,8,-0.14,43.99
40266,Saint-Julien-en-Born,21,-1.25,44.09
40267,Saint-Justin,15,-0.23,44.00
40268,Saint-Laurent-de-Gosse,34,-1.28,43.52
40269,Saint-Lon-les-Mines,53,-1.13,43.62
40270,Saint-Loubouer,26,-0.42,43.68
40271,Sainte-Marie-de-Gosse,40,-1.23,43.55
40272,Saint-Martin-de-Hinx,53,-1.28,43.58
40273,Saint-Martin-de-Seignanx,109,-1.39,43.53
40274,Saint-Martin-d'Oney,39,-0.65,43.93
40275,Saint-Maurice-sur-Adour,59,-0.47,43.79
40276,Saint-Michel-Escalus,17,-1.25,43.88
40277,Saint-Pandelon,78,-1.04,43.67
40278,Saint-Paul-en-Born,19,-1.15,44.20
40279,Saint-Paul-lès-Dax,225,-1.08,43.75
40280,Saint-Perdon,53,-0.59,43.88
40281,Saint-Pierre-du-Mont,351,-0.53,43.87
40282,Saint-Sever,101,-0.57,43.76
40283,Saint-Vincent-de-Paul,95,-1.00,43.77
40284,Saint-Vincent-de-Tyrosse,373,-1.30,43.66
40285,Saint-Yaguen,16,-0.74,43.90
40286,Samadet,42,-0.49,43.63
40287,Sanguinet,43,-1.06,44.48
40288,Sarbazan,51,-0.31,44.01
40289,Sarraziet,31,-0.50,43.71
40290,Sarron,33,-0.27,43.59
40291,Saubion,177,-1.33,43.67
40292,Saubrigues,65,-1.32,43.61
40293,Saubusse,83,-1.19,43.67
40294,Saugnac-et-Cambran,124,-0.99,43.67
40295,Saugnacq-et-Muret,8,-0.86,44.39
40296,Seignosse,99,-1.40,43.70
40297,Le Sen,4,-0.50,44.14
40298,Serres-Gaston,42,-0.52,43.67
40299,Serreslous-et-Arribans,37,-0.64,43.66
40300,Seyresse,374,-1.06,43.68
40301,Siest,40,-1.13,43.65
40302,Sindères,9,-0.98,44.03
40303,Solférino,3,-0.90,44.13
40304,Soorts-Hossegor,261,-1.41,43.67
40305,Sorbets,16,-0.33,43.64
40306,Sorde-l'Abbaye,40,-1.05,43.52
40307,Sore,7,-0.61,44.31
40308,Sort-en-Chalosse,60,-0.93,43.68
40309,Souprosse,25,-0.72,43.79
40310,Soustons,74,-1.33,43.75
40311,Taller,14,-1.06,43.89
40312,Tarnos,473,-1.46,43.54
40313,Tartas,105,-0.78,43.82
40314,Tercis-les-Bains,114,-1.12,43.67
40315,Téthieu,63,-0.96,43.75
40316,Tilh,36,-0.84,43.58
40317,Tosse,134,-1.32,43.70
40318,Toulouzette,26,-0.67,43.76
40319,Trensacq,3,-0.72,44.22
40320,Uchacq-et-Parentis,15,-0.55,43.95
40321,Urgons,23,-0.43,43.64
40322,Uza,12,-1.20,44.03
40323,Vert,6,-0.61,44.09
40324,Vicq-d'Auribat,63,-0.86,43.78
40325,Vielle-Tursan,22,-0.46,43.68
40326,Vielle-Saint-Girons,17,-1.33,43.94
40327,Vielle-Soubiran,8,-0.17,44.06
40328,Vieux-Boucau-les-Bains,363,-1.40,43.79
40329,Le Vignau,46,-0.29,43.78
40330,Villenave,10,-0.82,43.97
40331,Villeneuve-de-Marsan,103,-0.30,43.91
40332,Ychoux,19,-0.96,44.36
40333,Ygos-Saint-Saturnin,22,-0.72,44.00
40334,Yzosse,76,-1.02,43.72
41-01,Beauce,20,,
41-03,Blois-2,52,,
41-04,Blois-3,47,,
41-05,Chambord,13,,
41-06,Montoire-sur-le-Loir,22,,
41-07,Montrichard,37,,
41-08,Onzain,27,,
41-09,Perche,18,,
41-10,Romorantin-Lanthenay,10,,
41-11,Saint-Aignan,29,,
41-12,Selles-sur-Cher,25,,
41-13,Sologne,14,,
41-14,Vendôme,39,,
41-15,Vineuil,30,,
41001,Ambloy,15,0.97,47.71
41002,Angé,49,1.24,47.32
41003,Areines,126,1.10,47.80
41004,Artins,25,0.75,47.75
41005,Arville,8,0.96,48.07
41006,Autainville,17,1.42,47.88
41007,Authon,21,0.88,47.64
41008,Avaray,52,1.56,47.73
41009,Averdon,24,1.30,47.69
41010,Azé,35,1.00,47.86
41011,Baigneaux,7,1.26,47.77
